query_id;Q0;doc_id;rank;score;standard;relevance
22;Q0;DOC-01435;62;4,295708;BM25;0
22;Q0;DOC-00189;63;4,280979;BM25;0
22;Q0;DOC-00213;64;4,271454;BM25;1
22;Q0;DOC-00197;65;4,231306;BM25;1
22;Q0;DOC-00553;66;4,230664;BM25;0
22;Q0;DOC-00107;67;4,179389;BM25;0
22;Q0;DOC-00598;68;4,179261;BM25;0
22;Q0;DOC-00037;69;4,176314;BM25;0
22;Q0;DOC-00821;70;4,171645;BM25;0
22;Q0;DOC-00770;71;4,171557;BM25;0
22;Q0;DOC-00203;72;4,168652;BM25;0
22;Q0;DOC-00299;73;4,140489;BM25;0
22;Q0;DOC-00206;74;4,126235;BM25;0
22;Q0;DOC-00200;75;4,081947;BM25;0
22;Q0;DOC-00497;76;4,068977;BM25;0
22;Q0;DOC-00886;77;4,063329;BM25;0
22;Q0;DOC-00341;78;4,041502;BM25;0
22;Q0;DOC-00208;79;4,008385;BM25;0
22;Q0;DOC-00505;80;3,99401;BM25;0
22;Q0;DOC-00132;81;3,93147;BM25;0
22;Q0;DOC-00060;82;3,909809;BM25;0
22;Q0;DOC-00849;83;3,909522;BM25;0
22;Q0;DOC-00175;84;3,863391;BM25;0
22;Q0;DOC-00184;85;3,838507;BM25;0
22;Q0;DOC-00454;86;3,801256;BM25;0
22;Q0;DOC-00363;87;3,795045;BM25;0
22;Q0;DOC-01076;88;3,778759;BM25;0
22;Q0;DOC-00223;89;3,768427;BM25;1
22;Q0;DOC-00517;90;3,752527;BM25;0
22;Q0;DOC-00530;91;3,73823;BM25;0
22;Q0;DOC-01083;92;3,715743;BM25;0
22;Q0;DOC-00707;93;3,709403;BM25;0
22;Q0;DOC-00190;94;3,709183;BM25;1
22;Q0;DOC-00114;95;3,700944;BM25;0
22;Q0;DOC-00471;96;3,68672;BM25;0
22;Q0;DOC-01055;97;3,68306;BM25;0
22;Q0;DOC-00462;98;3,673465;BM25;0
22;Q0;DOC-00648;99;3,630255;BM25;0
22;Q0;DOC-01081;100;3,626272;BM25;0
22;Q0;DOC-00460;101;3,620346;BM25;0
22;Q0;DOC-00323;102;3,606601;BM25;0
22;Q0;DOC-00221;103;3,595608;BM25;0
22;Q0;DOC-01412;104;3,586047;BM25;0
22;Q0;DOC-00211;105;3,557271;BM25;1
22;Q0;DOC-00583;106;3,542161;BM25;0
22;Q0;DOC-00543;107;3,534659;BM25;0
22;Q0;DOC-01224;108;3,517153;BM25;0
22;Q0;DOC-01207;109;3,517056;BM25;0
22;Q0;DOC-00461;110;3,511391;BM25;0
22;Q0;DOC-00489;111;3,504569;BM25;0
22;Q0;DOC-00796;112;3,467931;BM25;0
22;Q0;DOC-00325;113;3,464985;BM25;0
22;Q0;DOC-01168;114;3,464985;BM25;0
22;Q0;DOC-00640;115;3,463722;BM25;0
22;Q0;DOC-00828;116;3,455871;BM25;1
22;Q0;DOC-00192;117;3,439905;BM25;1
22;Q0;DOC-00156;118;3,433507;BM25;0
22;Q0;DOC-01071;119;3,432826;BM25;0
22;Q0;DOC-01397;120;3,432826;BM25;0
22;Q0;DOC-00101;121;3,430332;BM25;0
22;Q0;DOC-01382;122;3,428812;BM25;0
22;Q0;DOC-00138;123;3,426572;BM25;0
22;Q0;DOC-00373;124;3,41777;BM25;0
22;Q0;DOC-00422;125;3,411764;BM25;0
22;Q0;DOC-00140;126;3,409169;BM25;0
22;Q0;DOC-01070;127;3,407948;BM25;0
22;Q0;DOC-00376;128;3,398745;BM25;0
22;Q0;DOC-00125;129;3,379421;BM25;0
22;Q0;DOC-00659;130;3,377228;BM25;1
22;Q0;DOC-00419;131;3,373763;BM25;0
22;Q0;DOC-00360;132;3,365569;BM25;0
22;Q0;DOC-00382;133;3,343385;BM25;1
22;Q0;DOC-00134;134;3,31797;BM25;0
22;Q0;DOC-01218;135;3,309902;BM25;0
22;Q0;DOC-01263;136;3,284787;BM25;0
22;Q0;DOC-00212;137;3,277693;BM25;0
22;Q0;DOC-00665;138;3,270663;BM25;0
22;Q0;DOC-00171;139;3,252133;BM25;0
22;Q0;DOC-00123;140;3,237299;BM25;0
22;Q0;DOC-00198;141;3,227432;BM25;0
22;Q0;DOC-00191;142;3,214532;BM25;1
22;Q0;DOC-01343;143;3,205426;BM25;0
22;Q0;DOC-00917;144;3,201216;BM25;0
22;Q0;DOC-00257;145;3,201076;BM25;0
22;Q0;DOC-00557;146;3,182923;BM25;0
22;Q0;DOC-00773;147;3,180133;BM25;0
22;Q0;DOC-00439;148;3,165021;BM25;0
22;Q0;DOC-00966;149;3,164523;BM25;0
22;Q0;DOC-00641;150;3,160016;BM25;0
22;Q0;DOC-01256;151;3,158436;BM25;0
22;Q0;DOC-00339;152;3,134599;BM25;0
22;Q0;DOC-00272;153;3,123272;BM25;0
22;Q0;DOC-00618;154;3,104696;BM25;0
22;Q0;DOC-00482;155;3,098837;BM25;0
22;Q0;DOC-01355;156;3,079857;BM25;0
22;Q0;DOC-00586;157;3,07597;BM25;1
22;Q0;DOC-01149;158;3,035824;BM25;0
22;Q0;DOC-00905;159;3,022564;BM25;0
22;Q0;DOC-00556;160;3,00802;BM25;0
22;Q0;DOC-00160;161;2,999019;BM25;0
22;Q0;DOC-01016;162;2,967363;BM25;0
22;Q0;DOC-00472;163;2,959237;BM25;0
22;Q0;DOC-00791;164;2,952982;BM25;0
22;Q0;DOC-00185;165;2,937197;BM25;0
22;Q0;DOC-01332;166;2,93167;BM25;0
22;Q0;DOC-00412;167;2,922375;BM25;0
22;Q0;DOC-00949;168;2,916655;BM25;0
22;Q0;DOC-00661;169;2,846396;BM25;0
22;Q0;DOC-00068;170;2,82628;BM25;0
22;Q0;DOC-00151;171;2,814042;BM25;0
22;Q0;DOC-00344;172;2,738773;BM25;0
22;Q0;DOC-01088;173;2,732631;BM25;0
22;Q0;DOC-00915;174;2,726517;BM25;0
22;Q0;DOC-00371;175;2,697133;BM25;0
22;Q0;DOC-00384;176;2,6904;BM25;1
22;Q0;DOC-01260;177;2,672698;BM25;0
22;Q0;DOC-01310;178;2,672698;BM25;0
22;Q0;DOC-01388;179;2,661026;BM25;0
22;Q0;DOC-01157;180;2,643707;BM25;0
22;Q0;DOC-01020;181;2,594604;BM25;0
22;Q0;DOC-00116;182;2,539049;BM25;0
22;Q0;DOC-01176;183;2,523276;BM25;0
22;Q0;DOC-01248;184;2,511243;BM25;0
22;Q0;DOC-00832;185;2,502549;BM25;0
22;Q0;DOC-00778;186;2,49742;BM25;0
22;Q0;DOC-00636;187;2,477151;BM25;0
22;Q0;DOC-01214;188;2,467084;BM25;0
22;Q0;DOC-01242;189;2,452191;BM25;0
22;Q0;DOC-00380;190;2,437476;BM25;0
22;Q0;DOC-01140;191;2,41334;BM25;0
22;Q0;DOC-00898;192;2,366474;BM25;0
22;Q0;DOC-01454;193;2,357319;BM25;0
22;Q0;DOC-00020;194;2,321394;BM25;0
22;Q0;DOC-01271;195;2,312584;BM25;0
22;Q0;DOC-00086;196;2,308203;BM25;0
22;Q0;DOC-01075;197;2,290847;BM25;0
22;Q0;DOC-01045;198;2,273749;BM25;0
22;Q0;DOC-00617;199;2,269514;BM25;0
22;Q0;DOC-00317;200;2,256905;BM25;0
22;Q0;DOC-01021;201;2,256905;BM25;0
22;Q0;DOC-01202;202;2,244435;BM25;0
22;Q0;DOC-01250;203;2,244435;BM25;0
22;Q0;DOC-01063;204;2,240308;BM25;0
22;Q0;DOC-00100;205;2,219903;BM25;0
22;Q0;DOC-01186;206;2,191952;BM25;0
22;Q0;DOC-01403;207;2,188016;BM25;0
22;Q0;DOC-00551;208;2,180187;BM25;0
22;Q0;DOC-00094;209;2,153221;BM25;0
22;Q0;DOC-01432;210;2,149423;BM25;0
22;Q0;DOC-01229;211;2,119516;BM25;0
22;Q0;DOC-01450;212;2,115835;BM25;0
22;Q0;DOC-00950;213;2,083281;BM25;0
22;Q0;DOC-01346;214;2,041403;BM25;0
22;Q0;DOC-00207;215;2,037989;BM25;0
22;Q0;DOC-01215;216;1,953065;BM25;0
22;Q0;DOC-00469;217;1,424675;BM25;0
22;Q0;DOC-01158;218;1,41634;BM25;0
22;Q0;DOC-00803;219;1,409454;BM25;0
22;Q0;DOC-01116;220;1,405135;BM25;0
22;Q0;DOC-01094;221;1,40447;BM25;0
22;Q0;DOC-00607;222;1,401115;BM25;0
22;Q0;DOC-00375;223;1,400571;BM25;1
22;Q0;DOC-00137;224;1,398224;BM25;0
22;Q0;DOC-00085;225;1,395956;BM25;0
22;Q0;DOC-00585;226;1,394198;BM25;0
22;Q0;DOC-01103;227;1,390469;BM25;0
22;Q0;DOC-01155;228;1,388191;BM25;0
22;Q0;DOC-00122;229;1,38544;BM25;0
22;Q0;DOC-01156;230;1,382904;BM25;0
22;Q0;DOC-01105;231;1,382856;BM25;0
22;Q0;DOC-00599;232;1,37691;BM25;0
22;Q0;DOC-00166;233;1,373822;BM25;0
22;Q0;DOC-00539;234;1,367788;BM25;0
22;Q0;DOC-00002;235;1,367549;BM25;0
22;Q0;DOC-01077;236;1,363613;BM25;0
22;Q0;DOC-00535;237;1,363386;BM25;0
22;Q0;DOC-01309;238;1,363017;BM25;0
22;Q0;DOC-00540;239;1,359012;BM25;0
22;Q0;DOC-00490;240;1,357532;BM25;0
22;Q0;DOC-00429;241;1,356911;BM25;1
22;Q0;DOC-01171;242;1,355613;BM25;0
22;Q0;DOC-01191;243;1,355533;BM25;0
22;Q0;DOC-01190;244;1,352072;BM25;0
22;Q0;DOC-00066;245;1,351209;BM25;0
22;Q0;DOC-01037;246;1,349501;BM25;0
22;Q0;DOC-00126;247;1,348553;BM25;0
22;Q0;DOC-00254;248;1,34777;BM25;1
22;Q0;DOC-00575;249;1,347049;BM25;0
22;Q0;DOC-00839;250;1,345566;BM25;0
22;Q0;DOC-00474;251;1,343496;BM25;0
22;Q0;DOC-00338;252;1,341794;BM25;0
22;Q0;DOC-01078;253;1,341794;BM25;0
22;Q0;DOC-01407;254;1,340964;BM25;0
22;Q0;DOC-00475;255;1,339891;BM25;0
22;Q0;DOC-01125;256;1,339343;BM25;0
22;Q0;DOC-01038;257;1,33848;BM25;0
22;Q0;DOC-00655;258;1,336725;BM25;0
22;Q0;DOC-00453;259;1,336713;BM25;0
22;Q0;DOC-01161;260;1,336174;BM25;0
22;Q0;DOC-00362;261;1,335122;BM25;0
22;Q0;DOC-00574;262;1,335122;BM25;0
22;Q0;DOC-01373;263;1,334187;BM25;0
22;Q0;DOC-01112;264;1,33407;BM25;0
22;Q0;DOC-01101;265;1,330927;BM25;0
22;Q0;DOC-00327;266;1,330075;BM25;0
22;Q0;DOC-01092;267;1,329998;BM25;0
22;Q0;DOC-01121;268;1,327798;BM25;0
22;Q0;DOC-01367;269;1,327497;BM25;0
22;Q0;DOC-00630;270;1,327296;BM25;0
22;Q0;DOC-00965;271;1,326665;BM25;0
22;Q0;DOC-01096;272;1,323649;BM25;0
22;Q0;DOC-00646;273;1,322524;BM25;0
22;Q0;DOC-01098;274;1,321698;BM25;0
22;Q0;DOC-00241;275;1,320051;BM25;0
22;Q0;DOC-00152;276;1,319526;BM25;0
22;Q0;DOC-00458;277;1,314317;BM25;0
22;Q0;DOC-01099;278;1,314317;BM25;0
22;Q0;DOC-00135;279;1,313502;BM25;0
22;Q0;DOC-00538;280;1,313502;BM25;0
22;Q0;DOC-00029;281;1,312372;BM25;0
22;Q0;DOC-00179;282;1,312372;BM25;0
22;Q0;DOC-01305;283;1,312372;BM25;0
22;Q0;DOC-00445;284;1,311063;BM25;0
22;Q0;DOC-01053;285;1,310342;BM25;0
22;Q0;DOC-01396;286;1,308842;BM25;0
22;Q0;DOC-00347;287;1,308319;BM25;0
22;Q0;DOC-00592;288;1,299474;BM25;0
22;Q0;DOC-00730;289;1,29929;BM25;0
22;Q0;DOC-01361;290;1,298294;BM25;0
22;Q0;DOC-01362;291;1,29741;BM25;0
22;Q0;DOC-01166;292;1,295795;BM25;0
22;Q0;DOC-01408;293;1,293449;BM25;0
22;Q0;DOC-00372;294;1,291843;BM25;0
22;Q0;DOC-00942;295;1,290385;BM25;0
22;Q0;DOC-00837;296;1,289403;BM25;0
22;Q0;DOC-00982;297;1,289403;BM25;0
22;Q0;DOC-01173;298;1,289403;BM25;0
22;Q0;DOC-00459;299;1,288422;BM25;0
22;Q0;DOC-01181;300;1,288422;BM25;0
22;Q0;DOC-01011;301;1,28549;BM25;0
22;Q0;DOC-00717;302;1,28531;BM25;0
22;Q0;DOC-01122;303;1,282716;BM25;0
22;Q0;DOC-00658;304;1,282571;BM25;0
22;Q0;DOC-00621;305;1,281601;BM25;0
22;Q0;DOC-00074;306;1,280632;BM25;0
22;Q0;DOC-00513;307;1,280632;BM25;1
22;Q0;DOC-00456;308;1,279665;BM25;0
22;Q0;DOC-00560;309;1,277735;BM25;0
22;Q0;DOC-01102;310;1,277558;BM25;0
22;Q0;DOC-01223;311;1,274994;BM25;0
22;Q0;DOC-00629;312;1,274851;BM25;0
22;Q0;DOC-00158;313;1,273999;BM25;0
22;Q0;DOC-00147;314;1,27198;BM25;0
22;Q0;DOC-00565;315;1,26863;BM25;0
22;Q0;DOC-00095;316;1,266277;BM25;0
22;Q0;DOC-01106;317;1,266102;BM25;0
22;Q0;DOC-00842;318;1,262607;BM25;0
22;Q0;DOC-01297;319;1,262329;BM25;0
22;Q0;DOC-00656;320;1,261855;BM25;0
22;Q0;DOC-00440;321;1,261563;BM25;0
22;Q0;DOC-01405;322;1,261077;BM25;0
22;Q0;DOC-01089;323;1,259827;BM25;0
22;Q0;DOC-01368;324;1,259687;BM25;0
22;Q0;DOC-00611;325;1,257817;BM25;0
22;Q0;DOC-01115;326;1,257334;BM25;0
22;Q0;DOC-00496;327;1,255952;BM25;0
22;Q0;DOC-00516;328;1,255952;BM25;0
22;Q0;DOC-00722;329;1,255952;BM25;0
22;Q0;DOC-00121;330;1,253166;BM25;0
22;Q0;DOC-00582;331;1,251315;BM25;0
22;Q0;DOC-00057;332;1,251145;BM25;0
22;Q0;DOC-01012;333;1,249914;BM25;0
22;Q0;DOC-01095;334;1,249914;BM25;0
22;Q0;DOC-00161;335;1,247629;BM25;0
22;Q0;DOC-00477;336;1,246711;BM25;0
22;Q0;DOC-00330;337;1,243966;BM25;0
22;Q0;DOC-00129;338;1,242607;BM25;0
22;Q0;DOC-00692;339;1,242142;BM25;0
22;Q0;DOC-00733;340;1,241367;BM25;0
22;Q0;DOC-01143;341;1,23774;BM25;0
22;Q0;DOC-00845;342;1,236702;BM25;0
22;Q0;DOC-00346;343;1,235334;BM25;0
22;Q0;DOC-00631;344;1,235334;BM25;0
22;Q0;DOC-00321;345;1,2349;BM25;0
22;Q0;DOC-00972;346;1,234134;BM25;0
22;Q0;DOC-01080;347;1,233102;BM25;0
22;Q0;DOC-01198;348;1,231742;BM25;0
22;Q0;DOC-01113;349;1,230549;BM25;0
22;Q0;DOC-00967;350;1,228171;BM25;0
22;Q0;DOC-01208;351;1,225801;BM25;0
22;Q0;DOC-01174;352;1,223441;BM25;0
22;Q0;DOC-00899;353;1,222265;BM25;0
22;Q0;DOC-00481;354;1,22109;BM25;0
22;Q0;DOC-00642;355;1,219918;BM25;0
22;Q0;DOC-01431;356;1,219918;BM25;0
22;Q0;DOC-01136;357;1,21758;BM25;0
22;Q0;DOC-00142;358;1,214541;BM25;0
22;Q0;DOC-00910;359;1,211775;BM25;0
22;Q0;DOC-00003;360;1,209469;BM25;0
22;Q0;DOC-00449;361;1,209469;BM25;0
22;Q0;DOC-00652;362;1,208319;BM25;0
22;Q0;DOC-00533;363;1,207171;BM25;0
22;Q0;DOC-00664;364;1,206508;BM25;0
22;Q0;DOC-00639;365;1,204882;BM25;0
22;Q0;DOC-01258;366;1,204882;BM25;0
22;Q0;DOC-00027;367;1,201465;BM25;0
22;Q0;DOC-00525;368;1,20077;BM25;0
22;Q0;DOC-00032;369;1,20033;BM25;0
22;Q0;DOC-00660;370;1,19992;BM25;0
22;Q0;DOC-00378;371;1,199197;BM25;0
22;Q0;DOC-01100;372;1,196064;BM25;0
22;Q0;DOC-00544;373;1,195686;BM25;0
22;Q0;DOC-00243;374;1,194688;BM25;0
22;Q0;DOC-00487;375;1,192446;BM25;0
22;Q0;DOC-00606;376;1,191483;BM25;0
22;Q0;DOC-00546;377;1,191328;BM25;0
22;Q0;DOC-00252;378;1,189099;BM25;0
22;Q0;DOC-00067;379;1,187987;BM25;0
22;Q0;DOC-01421;380;1,186878;BM25;0
22;Q0;DOC-01059;381;1,186017;BM25;0
22;Q0;DOC-01138;382;1,186017;BM25;0
22;Q0;DOC-01220;383;1,186017;BM25;0
22;Q0;DOC-01145;384;1,18246;BM25;0
22;Q0;DOC-00671;385;1,178076;BM25;0
22;Q0;DOC-00049;386;1,17264;BM25;0
22;Q0;DOC-01107;387;1,171261;BM25;0
22;Q0;DOC-01326;388;1,169644;BM25;0
22;Q0;DOC-01364;389;1,169644;BM25;0
22;Q0;DOC-01144;390;1,168328;BM25;0
22;Q0;DOC-01110;391;1,168031;BM25;0
22;Q0;DOC-01084;392;1,16322;BM25;0
22;Q0;DOC-01447;393;1,16322;BM25;0
22;Q0;DOC-01178;394;1,160035;BM25;0
22;Q0;DOC-01054;395;1,158887;BM25;0
22;Q0;DOC-01245;396;1,15558;BM25;0
22;Q0;DOC-00907;397;1,155289;BM25;0
22;Q0;DOC-01022;398;1,155289;BM25;0
22;Q0;DOC-00684;399;1,153716;BM25;0
22;Q0;DOC-00947;400;1,153482;BM25;0
22;Q0;DOC-00096;401;1,151392;BM25;0
22;Q0;DOC-00537;402;1,150582;BM25;0
22;Q0;DOC-00835;403;1,145914;BM25;0
22;Q0;DOC-00532;404;1,142822;BM25;0
22;Q0;DOC-00844;405;1,142822;BM25;0
22;Q0;DOC-00971;406;1,142822;BM25;0
22;Q0;DOC-01428;407;1,141283;BM25;0
22;Q0;DOC-00145;408;1,14003;BM25;0
22;Q0;DOC-01104;409;1,139747;BM25;0
22;Q0;DOC-01129;410;1,138216;BM25;0
22;Q0;DOC-00771;411;1,136689;BM25;0
22;Q0;DOC-01169;412;1,136689;BM25;0
22;Q0;DOC-00501;413;1,135166;BM25;0
22;Q0;DOC-00786;414;1,135166;BM25;0
22;Q0;DOC-00814;415;1,135166;BM25;0
22;Q0;DOC-00119;416;1,133647;BM25;0
22;Q0;DOC-01410;417;1,132132;BM25;0
22;Q0;DOC-01179;418;1,129115;BM25;0
22;Q0;DOC-00434;419;1,124618;BM25;0
22;Q0;DOC-01264;420;1,124618;BM25;0
22;Q0;DOC-00015;421;1,123127;BM25;0
22;Q0;DOC-00466;422;1,123127;BM25;1
22;Q0;DOC-00783;423;1,123127;BM25;0
22;Q0;DOC-01123;424;1,123127;BM25;0
22;Q0;DOC-01244;425;1,120157;BM25;0
22;Q0;DOC-00711;426;1,118678;BM25;0
22;Q0;DOC-00719;427;1,118678;BM25;0
22;Q0;DOC-01170;428;1,118678;BM25;0
22;Q0;DOC-00392;429;1,115732;BM25;0
22;Q0;DOC-01460;430;1,115732;BM25;0
22;Q0;DOC-01134;431;1,111341;BM25;0
22;Q0;DOC-00633;432;1,109885;BM25;0
22;Q0;DOC-00846;433;1,109885;BM25;0
22;Q0;DOC-00463;434;1,108433;BM25;0
22;Q0;DOC-00591;435;1,108433;BM25;0
22;Q0;DOC-01299;436;1,108433;BM25;0
22;Q0;DOC-00319;437;1,108217;BM25;0
22;Q0;DOC-00901;438;1,106985;BM25;0
22;Q0;DOC-01153;439;1,10554;BM25;0
22;Q0;DOC-00034;440;1,1041;BM25;0
22;Q0;DOC-00723;441;1,1041;BM25;0
22;Q0;DOC-00509;442;1,102663;BM25;0
22;Q0;DOC-01042;443;1,102663;BM25;0
22;Q0;DOC-01108;444;1,102663;BM25;0
22;Q0;DOC-01130;445;1,101229;BM25;0
22;Q0;DOC-00098;446;1,0998;BM25;0
22;Q0;DOC-00421;447;1,0998;BM25;0
22;Q0;DOC-00081;448;1,096952;BM25;0
22;Q0;DOC-00616;449;1,095534;BM25;0
22;Q0;DOC-01241;450;1,095534;BM25;0
22;Q0;DOC-00690;451;1,094119;BM25;0
22;Q0;DOC-00761;452;1,094119;BM25;0
22;Q0;DOC-00686;453;1,092708;BM25;0
22;Q0;DOC-00948;454;1,092708;BM25;0
22;Q0;DOC-00704;455;1,089896;BM25;0
22;Q0;DOC-00615;456;1,088496;BM25;0
22;Q0;DOC-00018;457;1,087099;BM25;0
22;Q0;DOC-01189;458;1,087099;BM25;0
22;Q0;DOC-00536;459;1,084317;BM25;0
22;Q0;DOC-00703;460;1,084317;BM25;0
22;Q0;DOC-00815;461;1,084317;BM25;0
22;Q0;DOC-01378;462;1,084317;BM25;0
22;Q0;DOC-01124;463;1,080883;BM25;0
22;Q0;DOC-00274;464;1,078794;BM25;0
22;Q0;DOC-01404;465;1,078794;BM25;0
22;Q0;DOC-00120;466;1,077422;BM25;0
22;Q0;DOC-00130;467;1,077422;BM25;0
22;Q0;DOC-00584;468;1,076053;BM25;0
22;Q0;DOC-00680;469;1,076053;BM25;0
22;Q0;DOC-00478;470;1,074689;BM25;0
22;Q0;DOC-00127;471;1,070614;BM25;0
22;Q0;DOC-00488;472;1,070614;BM25;0
22;Q0;DOC-00199;473;1,066571;BM25;1
22;Q0;DOC-00328;474;1,066571;BM25;0
22;Q0;DOC-00554;475;1,066571;BM25;0
22;Q0;DOC-00568;476;1,066571;BM25;1
22;Q0;DOC-00386;477;1,062558;BM25;0
22;Q0;DOC-00900;478;1,061227;BM25;0
22;Q0;DOC-00400;479;1,05828;BM25;0
22;Q0;DOC-00885;480;1,057254;BM25;0
22;Q0;DOC-00590;481;1,054622;BM25;0
22;Q0;DOC-00682;482;1,054622;BM25;0
22;Q0;DOC-00970;483;1,053311;BM25;0
22;Q0;DOC-00078;484;1,052003;BM25;0
22;Q0;DOC-00080;485;1,052003;BM25;0
22;Q0;DOC-00159;486;1,049397;BM25;0
22;Q0;DOC-00528;487;1,049397;BM25;0
22;Q0;DOC-01018;488;1,048099;BM25;0
22;Q0;DOC-00097;489;1,042938;BM25;0
22;Q0;DOC-00604;490;1,041655;BM25;0
22;Q0;DOC-00736;491;1,041655;BM25;0
22;Q0;DOC-00807;492;1,040376;BM25;0
22;Q0;DOC-01201;493;1,040376;BM25;0
22;Q0;DOC-00486;494;1,037827;BM25;0
22;Q0;DOC-01358;495;1,037827;BM25;0
22;Q0;DOC-00352;496;1,034027;BM25;0
22;Q0;DOC-00079;497;1,032767;BM25;0
22;Q0;DOC-01151;498;1,03151;BM25;0
22;Q0;DOC-00580;499;1,030255;BM25;0
22;Q0;DOC-00797;500;1,027756;BM25;0
22;Q0;DOC-00826;501;1,027756;BM25;0
22;Q0;DOC-00310;502;1,02651;BM25;0
22;Q0;DOC-00819;503;1,02651;BM25;0
22;Q0;DOC-00446;504;1,017877;BM25;0
22;Q0;DOC-00064;505;1,014222;BM25;1
22;Q0;DOC-00588;506;1,013009;BM25;1
22;Q0;DOC-00311;507;1,010592;BM25;0
22;Q0;DOC-00381;508;1,010592;BM25;0
22;Q0;DOC-00128;509;1,006989;BM25;0
22;Q0;DOC-01392;510;1,006989;BM25;0
22;Q0;DOC-00090;511;0,999859;BM25;0
22;Q0;DOC-00388;512;0,999859;BM25;0
22;Q0;DOC-00314;513;0,997504;BM25;0
22;Q0;DOC-01296;514;0,982976;BM25;0
22;Q0;DOC-01349;515;0,982467;BM25;0
22;Q0;DOC-01295;516;0,978435;BM25;0
22;Q0;DOC-00762;517;0,974556;BM25;0
22;Q0;DOC-01282;518;0,973936;BM25;0
22;Q0;DOC-00523;519;0,973436;BM25;0
22;Q0;DOC-01283;520;0,971702;BM25;0
22;Q0;DOC-01303;521;0,971702;BM25;1
22;Q0;DOC-01289;522;0,969478;BM25;0
22;Q0;DOC-00006;523;0,968983;BM25;0
22;Q0;DOC-00028;524;0,968983;BM25;0
22;Q0;DOC-00827;525;0,967264;BM25;0
22;Q0;DOC-01419;526;0,966771;BM25;0
22;Q0;DOC-01284;527;0,95851;BM25;0
22;Q0;DOC-00494;528;0,954192;BM25;0
22;Q0;DOC-01446;529;0,954192;BM25;0
22;Q0;DOC-00578;530;0,952047;BM25;0
22;Q0;DOC-00054;531;0,947787;BM25;0
22;Q0;DOC-00340;532;0,946255;BM25;0
22;Q0;DOC-01127;533;0,943565;BM25;0
22;Q0;DOC-01307;534;0,943565;BM25;0
22;Q0;DOC-00444;535;0,941468;BM25;0
22;Q0;DOC-00853;536;0,93938;BM25;0
22;Q0;DOC-01370;537;0,937301;BM25;0
22;Q0;DOC-00914;538;0,931121;BM25;0
22;Q0;DOC-01437;539;0,931121;BM25;0
22;Q0;DOC-00718;540;0,929079;BM25;0
22;Q0;DOC-01293;541;0,927045;BM25;0
22;Q0;DOC-01323;542;0,927045;BM25;0
22;Q0;DOC-01413;543;0,923005;BM25;0
22;Q0;DOC-00473;544;0,920999;BM25;0
22;Q0;DOC-01093;545;0,920999;BM25;0
22;Q0;DOC-01281;546;0,91503;BM25;0
22;Q0;DOC-00063;547;0,913058;BM25;0
22;Q0;DOC-00937;548;0,913058;BM25;0
22;Q0;DOC-00033;549;0,911094;BM25;0
22;Q0;DOC-00780;550;0,911094;BM25;0
22;Q0;DOC-01167;551;0,911094;BM25;0
22;Q0;DOC-01383;552;0,911094;BM25;0
22;Q0;DOC-00072;553;0,907192;BM25;1
22;Q0;DOC-00518;554;0,907192;BM25;0
22;Q0;DOC-00829;555;0,907192;BM25;0
22;Q0;DOC-00851;556;0,907192;BM25;0
22;Q0;DOC-00451;557;0,905253;BM25;0
22;Q0;DOC-01126;558;0,905253;BM25;0
22;Q0;DOC-00073;559;0,903323;BM25;0
22;Q0;DOC-00231;560;0,901401;BM25;0
22;Q0;DOC-01209;561;0,899487;BM25;0
22;Q0;DOC-00334;562;0,897581;BM25;0
22;Q0;DOC-00925;563;0,897581;BM25;0
22;Q0;DOC-01057;564;0,895683;BM25;0
22;Q0;DOC-00318;565;0,893793;BM25;0
22;Q0;DOC-00411;566;0,891911;BM25;0
22;Q0;DOC-00681;567;0,891911;BM25;0
22;Q0;DOC-00545;568;0,890037;BM25;0
22;Q0;DOC-00672;569;0,890037;BM25;0
22;Q0;DOC-01390;570;0,890037;BM25;0
22;Q0;DOC-00162;571;0,888171;BM25;0
22;Q0;DOC-00214;572;0,888171;BM25;1
22;Q0;DOC-00059;573;0,884462;BM25;0
22;Q0;DOC-00452;574;0,884462;BM25;1
22;Q0;DOC-00626;575;0,884462;BM25;0
22;Q0;DOC-00623;576;0,880784;BM25;0
22;Q0;DOC-00696;577;0,880784;BM25;0
22;Q0;DOC-00112;578;0,878957;BM25;0
22;Q0;DOC-00267;579;0,878957;BM25;0
22;Q0;DOC-01411;580;0,877137;BM25;0
22;Q0;DOC-00030;581;0,875324;BM25;0
22;Q0;DOC-00389;582;0,875324;BM25;0
22;Q0;DOC-00567;583;0,875324;BM25;0
22;Q0;DOC-00425;584;0,873519;BM25;0
22;Q0;DOC-00763;585;0,873519;BM25;0
22;Q0;DOC-00820;586;0,872218;BM25;0
22;Q0;DOC-00727;587;0,871722;BM25;0
22;Q0;DOC-00817;588;0,871722;BM25;0
22;Q0;DOC-00004;589;0,868149;BM25;0
22;Q0;DOC-00225;590;0,868149;BM25;0
22;Q0;DOC-00442;591;0,868149;BM25;0
22;Q0;DOC-01401;592;0,866373;BM25;0
22;Q0;DOC-00895;593;0,862844;BM25;0
22;Q0;DOC-00956;594;0,862844;BM25;0
22;Q0;DOC-01146;595;0,862844;BM25;0
22;Q0;DOC-01165;596;0,862844;BM25;0
22;Q0;DOC-01436;597;0,86109;BM25;0
22;Q0;DOC-00420;598;0,857603;BM25;0
